"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed"
"SLC26A3",2702.70402032607,-0.00217898126581685,0.0944627916370318,0.835998545104198,1,"NO"
"DLD",11086.0289882491,0.0220499626087629,0.0655429769092039,0.385326633689597,0.952009649640783,"NO"
"LAMB1",1380.46150448421,0.0883008103239994,0.134573556251765,0.0157073001593927,0.443802972900127,"NO"
"LAMB4",0.762731442888514,-0.00460335226083347,0.109029496395402,0.50242811465901,0.985651052012646,"NO"
"ERGIC2",2049.3187915573,-0.00109108629974612,0.0622387094855394,0.962462754613186,1,"NO"
"LRRK2",471.122055486504,0.0166081130922018,0.0611248061733059,0.500618433090702,0.985649375928296,"NO"
"SLC2A13",437.008478759997,0.0432181012562887,0.0877850587861184,0.129694762107479,0.808982999414264,"NO"
"C1H12orf40",0.827798717124735,-0.00925159115058992,0.114968099674563,0.250665238468375,0.901670099056586,"NO"
"ABCD2",1994.70229436811,0.0108253124369781,0.0702913480759241,0.632646039299602,0.994079426273939,"NO"
"KIF21A",925.428033279237,-0.0139515602375075,0.0744403088043153,0.528655480299264,0.990576560603099,"NO"
"LOC103527837",20711.3811843821,-0.00933011892228988,0.10903431386884,0.313893044618933,0.925566749592309,"NO"
"LOC115598332",0.545727854805294,0.00429537233432766,0.114875546597211,0.428345618890561,0.97043184675035,"NO"
"CPNE8",536.373030424619,0.0417033837856978,0.0988834553140711,0.0980463697224665,0.765879406746854,"NO"
