"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed"
"KIN",756.172484224256,-0.128116803116125,0.127797752681642,0.0513669770562837,0.377140361895235,"NO"
"ATP5F1C",13302.8919931844,0.12509849348653,0.0980007927556412,0.0590031030522743,0.402750497305171,"NO"
"TAF3",1179.75187307579,0.173047294949261,0.102305719159979,0.0123323789396207,0.183545406261945,"NO"
"GATA3",142.689285831423,0.0270671407099451,0.131932719081348,0.557855315389921,0.886059460647719,"NO"
"CELF2",295.261181470449,-0.00186076875843093,0.128069159480201,0.968404210457847,0.995963545513172,"NO"
"USP6NL",980.785770675748,0.0704743087596214,0.100041493018053,0.269279136667686,0.720312942478514,"NO"
"ECHDC3",578.948083190393,-0.119285428886624,0.115472796654927,0.0716980588539272,0.436846866627054,"NO"
"PROSER2",902.443964851311,0.0429849681897533,0.124915278379524,0.420490100942239,0.829094979838357,"NO"
"UPF2",1865.64031131625,-0.0619654309456138,0.0682753087854594,0.266593930317666,0.718959814537578,"NO"
"LOC115598373",2.54202845713284,0.0693060563610771,0.226934439750842,0.098845031248827,0.503557968742156,"NO"
"DHTKD1",509.966113251164,0.0376341329124936,0.116195852562006,0.513892718124573,0.871011847261849,"NO"
"SEC61A2",608.452858605782,0.0266789329710989,0.106335406967372,0.661172242697188,0.923647980817948,"NO"
"NUDT5",509.766170862043,-0.244429511251953,0.184142236045028,0.00274628784232174,0.0924475622015524,"NO"
"CDC123",637.395731944247,0.0334096014421002,0.094257531215351,0.593134804605033,0.900320139985949,"NO"
"CAMK1D",314.005641206641,-0.0194170607595524,0.135253314267792,0.648310083383629,0.921656095493519,"NO"
"CCDC3",137.937319264925,0.0579251268428558,0.138885953887872,0.240140850193451,0.694324992100325,"NO"
"OPTN",4735.6953593209,0.108653551950039,0.105233759681547,0.0992275670709031,0.50411147209838,"NO"
"MCM10",91.9097764270527,-0.0565662965989531,0.176210699344954,0.170535299698059,0.612339706312048,"NO"
"PHYH",4527.30986480027,0.112304240949556,0.13954881490837,0.0665751664840499,0.421760919319505,"NO"
"SEPHS1",536.259818928172,0.0127665711995126,0.0954189437944119,0.837381453274948,0.97127500556146,"NO"
"LOC115598964",115.242616874592,0.0349502495156831,0.121834827345036,0.519238730445038,0.87244177734697,"NO"
"BEND7",1170.37563862539,0.125177889630789,0.121201813186273,0.0587785566733179,0.402301449698262,"NO"
"PRPF18",1312.76036911567,-0.052340461235034,0.0722875718434672,0.363233485376952,0.788873494407474,"NO"
"FRMD4A",271.686923829613,-0.0225323926910675,0.117364885338659,0.687021557857953,0.932091546238881,"NO"
"FAM107B",316.737962482164,0.00877202781249848,0.129948730661754,0.847430953926817,0.972308995926056,"NO"
"LOC115600439",3.46000007433343,0.0108668196461999,0.150534034096459,0.74210288789173,0.946034566764149,"NO"
"HSPA14",417.826176295876,-0.0470908496603965,0.0876921982840879,0.44876106753764,0.842142711859438,"NO"
